;target;text
437861;0;sorry all. the password for tonights game isn't working  I've emailed support and not had a reply. I will sort a new game for in the week
438523;0;@kayden_kross The voicemail warning never seems to work, does it...people still get mad at me too when I don't return thier calls 
438575;0;@PrincessSuperC the links to your website on the side don't work  Good luck tonight x
438751;0;Catching up on emails and blogs before work at 5 tonight...bummed the nice weather is gone 
438759;0;Is wondering why the internet on her blackberry isn't working 
440034;0;i want the sims 3!!!!  why did i pick a new phone? though i love that too! grr wish i could have a job! 
442436;0;I remember when I applied for a job at my local Apple store. They never got back to me. I has a sad. 
442691;0;@MysterCarter I'm on call for work was having a good ol time til that black phone rang!!!! 
443469;0;@AlexaRPD hmm, where's the option for both at the same time?! I just finished working for the euro elections. I have voting fatigue 
443762;0;My assistant took a position with the Enterprise Call Center as a claims rep.  I am glad I did not check my email while away. 
444014;0;@phone_is_tapped Show some compassion. They work in fastfood AND live in NJ. Ughhh, what a bad break. 
444224;0;ahhh man  @websdotcom isn't working, so i cant update with the four guides i have!  later i guess. Miley's going to the AIDS event today
444346;0;wonder why the embedded YouTube video is working fine in FireFox and Opera, but NOT in the latest Internet Explorer ????  
444734;0;trying to get my hotmail live email to work on my apple desk top ...i feel a defeat coming on 
445283;0;is struggling with new email address - not working happily in Outlook 
445716;0;@daniellewoods  did you try threatening to buy a PC? that seems to work.
446541;0;@jordanknight The website isn't working   I wanna vote!
446912;0;@jordanknight the link doen't work...  actually the website did not work... couldn't do it 
447734;0;Going to have to work from my cellphone today. water coming in the window at work onto computer. loving the building renovations 
448548;0;@buffywoo Same thing to me (working straight off website) .... took the tweet, but didn't post it, instead gave me their 'cute' message 
448645;0;@saketvora how is the pre palm?  the iphone is coming out with new bells and whistles on monday.. i hope jobs is less cachetic 
448726;0;the live stream for the #tonys red carpet is not working so well for me.    no clue if it's the feed or my crappy internet.
449693;0;my dad feels bad about his internet not working for the chat. But now I feel bad that he feels bad haha 
451316;0;Applying to be a 911 Dispatcher is kind of tempting (the pay at least)...but I'm kind of sick of phone jobs. 
451338;0;@rosstd check your work email for lots of fun! I'll be up for a while  hope you had fun, granddaughter.
452125;0;I hate my phone. It's not working again. Ugh! 
452761;0;just got back from swimming with the dolphins...watching the game now. hi laura i miss u my phone isnt working out here anymore 
452869;0;@iammenina I know so much work, less time on the internet. So sad  ))
453673;0;thinks the computers in the library works much better than the PC at home.  http://plurk.com/p/z6cpd
454513;0;@teajoygreye Just got home from work w/ a huge headache. I won't be up to joining in on the fun until morning.  checking email then sleep
455824;0;catching up on email, facebook.  Getting ready to start another workweek 
456330;0;finally off work.. my phone is almost dead, charger is at Colton's! 
456382;0;iMac went bust      ........ cant live without it !!!!!!!!!!!!!!!! Apple support guys .. pls do ur job...
458932;0;@VillageBksBham I can't get the book search on your web site to work...  It never returns any results, no matter what words I try.
459497;0;@stevenbward i signed up for you match making website and its not working. 
460611;0;Yay! My phone works now. Last night's show was great. So was After Life! But i just realized i lost the earrings i wear all the time 
461550;0;@MichFresse ugh I hear ya sister, also, I'm annoyed ubertwitter doesn't work on my phone 
462851;0;Doing a talk on freeware and social media at work today, which means I must replace my gimped office internet with my wireless. Cost: $10 
462860;0;Started working. PC crashed 3 times... What a good start 
462999;0;Wanting twitter to work on my phone again. Grr 
463450;0;twitterrific on my phone isn't working, hence my lack of tweets. 
464830;0;Droped my phone in the lake! I hope it still works! Or ill be phone less..bc I cant buy a new one...Im too broke 
465040;0;HAHAHA... I outsmarted Trillian and got it to work again... However my stolen cell phone is still stolen. Thank goodness for insurance 
465202;0;I can't BELIEVE how many work emails I am getting despite being on leave.  I'M NOT GETTING PAID, people.   #fb
466180;0;Network went down 3 times while in the middle of web based application training n came back to normal automatically. its pissing me off 
466318;0;got a new PC at work, means i finally have to adopt the noisy (please think about the environment blah), image-heavy coroporate signature 
466391;0;win 7 is pissing me off now. cant connect to the internet anymore  o and the same goes for my PS3!!! my laptop works fine though
466401;0;At work again after 3 weeks holiday. Far too many emails to read... 
466616;0;@hellooosara it's really sad. luckily i was with my parents but none of our phones worked. 
467110;0;@EvilGayTwin I'm always jealous of people who can listen to music at work. I need to listen out for the phone. 
467183;0;Didn't unmount the iphone this morning and none of my third party apps are working  annoying
467481;0;@WhiteArrows phone was stolen on saturday night  I'm at work til 6 today...meet after?
467752;0;"@kirsty1181 thanks... luck didn't work. Had an awful sleep!  @lottes_web thanks Charlotte... never happens tho lol ;) was yours good??"
468476;0;@nbk67 I dont have any chocolate  and I do have to stay at work. Most of the prgrams work, i just rly need the email to get anything done
469266;0;Yeay, my laptop works, but my internet is whacked. 
469337;0;Note to self, before buying huge job lots of internet only games, make sure there are still servers running for it.  Another 99p wasted 
470095;0;Slept in, totally hayfevered up and in such a rush to make it into work on time i left my phone at home  Mondays suck!!
470451;0;Updating our associate agents email list as so many people are no longer unfortunately in business 
470580;0;Not having the greatest day at work  and sick of this bloody touch screen phone lol
470803;0;Just read dismaying email re ATF enforcement. It appears that no one may transport fireworks, period w/o an ATF license... 
470881;0;hate college D: i have So much work to finish asap  i love the word ASAP! it makes me feel important. i can feel that toast coming back 
470903;0;Bah - Twitterfox doesn't work on my computer since it was updated. Well it works, but Firefox disappears in the process which isn't good 
471093;0;Was in NY for dad's 70th birthday and lost my iphone on the LIRR yesterday   Really really hope that the 4-digit lock code does its job.
471496;0;not feelin so gd today  doin some web work from home!! visit us for a live chat on www.bullseyeuk.com!!!!
471579;0;Had a dream last night that RARE had sent me a job offer after seeing my website. Why do you taunt me, nightmind? 
471909;0;@randomwhit Hiya what's the website for twitterberry? I thought I found it last night but it didn't work 
472277;0;Is missing her girlfriend so terrible. Stupid internet at work is not working 
472643;0;worky worky.. it sucks working without my phone 
472690;0;@Alexandramusic Aww I'm right there with you. I'm shattered! 1St day back at work 
473682;0;New phone+New alarm+New snooze button that I'm not used to=Waking up at 4:50...Late to work...Yay for adventures 
473923;0;off 2 work, really miss mak  , txt it phone kinda works agn.
474050;0;if anyone gets the today's mantra emails, let me know if the photo came out in yours (the html version).  Mine didn't work today  
474293;0;dusting the cob web off my cv folder for thurs job interview.. been a long time i hope i dont suck at it 
474498;0;Having bad day. No phone net, forgot netbook, problems at work and can't find purse. Last time I had it was last thursday  Roll on tomorrow
