;target;text
481275;0;"Have got my computer to do &quot;homework&quot; on ;) I love you computer! School feels odd without my phone though "
481864;0;trying to figure out my school's email. Have to convert it to something crazy and of course it wont work. Been on hold for about an hour 
482754;0;hmmmmm why isnt my bloody webcam working properly????????? 
483494;0;Exhausting first day at work after a few days vacation. Spent most of the day answering emails and didn't even look at code today. 
484332;0;@Diamondbackbike Does Trevor still work there, he hasn't returned my emails 
484914;0;@natalielealand oh no oh no oh no  what programme are you opening it in? does music usually work? ='[
485989;0;@aaronasay... I haven't made it into work.  can we talk on the phone sometime later? Or should I come in tomorrow?
486014;0;is at the library using their wireless signal.  My wireless internet is not working at home.  Whaaaaaa! 
486797;0;wow... woke up a bit late.... and my phone isn't working so my alarm didn't go off 
486987;0;Just spent an hour waiting for a bus I left my cellphone on. Good time for quiet work. Feel bad, I only had $5 on me to tip the driver 
487381;0;Sitting by the beach at northwestern checking my email! No phone calls about jobs yet.... 
487598;0;It's like there's a retarded business manager's meeting today, and they decided to have the meeting on my work phone line. Fun 
487660;0;@w3ntw0rthmill3r I have emailed u - my direct messages aint working 
488261;0;It really bothers me when the internet doesnt work cause i feel very disconnected 
488332;0;@ecaps1 hahah well its done me no good so far!   wish it would.  4 years of hard study to get a boring programming job then redundancy 
488539;0;damn internet wont work  stupid planned power outage
489633;0;my twitter isnt working on my iphone  that makes me really sad.
490377;0;Oh and my laptops keyboard will never work again, Apple store said water got to some important hardware  but it still works
490489;0;this makes me so sad   i think they have the best web profiles out there and ow they won't work for meeeeeeee!*sob*
490520;0;trying to work out how to add people by email , because only got one follwer lol 
490761;0;@Queenchoo http://bit.ly/a5oe7  Not supported yet  Basic webcams work fine though
491402;0;@stephaniepratt The contact form on your website isn't working  Any other way I can email you?
492228;0;This is a bit irrelevant in light of all the Iran stuff, but why can't website notification SMSes go to my Google Voice #? Never works 
492428;0;resetting my iphone in order to make my new jawbone bluetooth device work. 
492649;0;Congrats on that element job! @ExoticJ . I'm still waiting for those fuckers to email me abt an interview 
492700;0;sorry i couldn't go on while i was at UTA. my internet wasn't working  
492909;0;in on the ustream website and the social stream isn't working, so i signed into ustream and the chat was paused.  @amandapalmer
493167;0;my mom's phone fell into a cup of water today and now it won't work.       {9}
493246;0;@ARDELLd Firefox and e-mail isn't working for me for a couple days @derecschuler said he had problems then patches then no  
493517;0;Despite my evening being proper ruined by work phone calls @otbcomedy rocked again - just a shame - have to work late again to help 
494953;0;just got home and im upset my twitterrific isn't working on my phone 
495226;0;Nono phone your not supposed to die. I just charged you 4 hours ago and have been at work since 5. Please tell me why you hate me 
495300;0;@TeenChoiceGirl I want to but the frecking websight is not working  
495553;0;Tried to pull four-hour work-week so checked my email once today. Eff, that's a lot of email. Self managing my need to Tweet at work too 
496011;0;sorry I can't post another video on youtube right now webcam isn't working right it has too much noise in background 
496402;0;@mattclassic hey what happened to the website with all the carpet patrol music on it?  the link i have isnt working anymore 
496471;0;internet isn't working  watching twilight and helping mommio write checks. soccer refs make bank yo!
496545;0;finally back in in business.having a dead phone for an entire weekend really takes a toll on you.needless to say my bday weekend 
496597;0;Omfg!! The trends pg on tweetie is not working for me and hasn't all wknd. Any one else have this problem? I've restarted my phone a ton 
498431;0;"@misenscene you need to come to terms with the fact that i'm a tech idiot &amp; have a rather tempermental PC at work... "
499146;0;@SoOunTM i know im hapy been workng too many days in a row!!! Hey i sold my iphone! Wnt be able t try out the new software though 
499391;0;ummmmm how do u get the thing to send udates to your phone.. cause for me it is not working.. and it is pissssing me offff. 
499996;0;@heyitsMade : I have no idea, I'm using web now :p TweetDeck won't work? 
500380;0;Reading web griffin book and getting ready for sleep.  Why does work go so slow and the time off go so fast? 
501724;0;lookin for some themes for my bb, wish i could get the new iphone then unlock it for sprint. none of the ways work, its all a scam 
502577;0;"So AT&amp;T cancelled my iphone 3G S order and can't explain why. So I have to wait 10-14 business days to get it "
503207;0;"Is really starting to feel proud of this Intranet website I'm working on; that probably only 2 people including me will ever see  #fb"
503306;0;is at home sick ... but still doing school work via the internet 
503448;0;dang it, work kept me late, missed @iamknaan at the Apple store 
504108;0;ok. peeps any ideas on how to get my iphone to work??  it looks like its turning on, but i can't see the screen enough to do anything!! 
504377;0;@Eedabadee haha! finishing up this freelance web design gig + homework from my summer class seems to leave me with no free time 
504513;0;I left my Blackberry at work and am suffering from some pretty intense withdrawal.  
504655;0;Oh snap, my 5$ gift card works... so now I know its not a scam... but shipping for anything off the website is 5.50$ 
505327;0;sooo my phone fell in the toilet..nd def aint workin right now 
505448;0;my internet works soo sloww!!! dfghjasdfhklsdhf 
505831;0;"Feeling sluggish after some 10 hrs in bed; need to catch up on work emails and hate being under the weather "
506798;0;I'm so sleepy. It's hard to design web site for my business. 
506988;0;@liv_d_mann  I feel your pain. Minus the work, I hate being internet less
507659;0;@damarisens we worked on our project. So a lot of programming. weather wasn't as good as at the weekend. Was all over wet  went to bed...
509400;0;graduation still hasn't hit yet...but im so ready to find a job! having a broken phone really doesn't help tho...  
509778;0;internet not working since Saturday  Feels like im on an island,just like Tom in Cast away :-P
510142;0;my internets wack so im sendin this update from my phone my ipod is doin better every1 pray that it stays alive and works  kk thanks
510206;0;Never got the cross country train tickets. Their website didn't work, then they hung up on me three times. Could of saved a tenner. 
510419;0;@xclusivebby i's sowry  its a social networking website for all aspects of entertainment,art, and fashion.. its called ..CYBER-CYPHER.COm
511636;0;@Nimatime ï£« BlackberryÂ® I actually applied but they said I had 2 move 2 canada 4 the position I wanted  kinda sad... I$H Crackberry addict
511809;0;is checking out websites to help my first grader succeed he needs help with reading this summer  with the hours i work its so difficul ...
511940;0;Opera as usual are a good few years ahead of the pack.  I love the concept, if only it was open source and could work on any browser! 
512490;0;@tasjaa Yeah.  I've been trying to google how to get my Blackberry messenger to work. It's so annoying!
513117;0;Where is everyone - at work and the phone is dead 
513160;0;wants to work on the website, do the gardening and a few other things but has too much to do today! 
513475;0;Just installed Firefox on my work PC. IE6 was too painful to bear. 
513936;0;@DPixel Home = work today. Sitting behind my computer feeling miserable (it's hormonal...) and trying to get things done here. 
513937;0;I have used 2 PC's today. 1 is my laptop at home, the other is a desktop PC at work. Both have broke 
